file_path,filename,category,true_label,true_malware_type,true_obfuscation,pred_label,pred_malware_type,pred_subtype,pred_obfuscation,pred_confidence,pred_risk_level,indicators,reason,parse_error,latency_ms,total_tokens,prompt_tokens,completion_tokens,correct
data\samples\benign\wordpress_class-wp-block-styles-registry.php,wordpress_class-wp-block-styles-registry.php,benign,benign,none,none,benign,none,合法WordPress核心类代码,none,1.0,none,无危险函数或可疑模式,代码为WordPress核心中用于注册块样式的类，无危险函数，无用户输入到敏感操作的数据流，无混淆特征，完全良性的业务逻辑。,,8170,3447,2489,958,1
data\samples\benign\wordpress_class-wp-block-supports.php,wordpress_class-wp-block-supports.php,benign,benign,none,none,benign,none,正常 WordPress 核心代码，实现块支持属性生成,none,0.99,none,call_user_func（正常内部回调）; esc_attr（安全输出）; safecss_filter_attr（CSS 过滤）,代码为 WordPress 核心类 WP_Block_Supports，实现块编辑器属性生成功能。未发现 eval/system/exec 等危险函数，call_user_func 仅调用内部注册回调，用户输入经 esc_attr/safecss_filter_attr 严格过滤，无数据流到达危险操作，无任何混淆痕迹。,,6862,3637,2874,763,1
data\samples\benign\wordpress_class-wp-block-template.php,wordpress_class-wp-block-template.php,benign,benign,none,none,benign,none,WordPress 核心类定义,none,1.0,none,,该代码为 WordPress 核心文件中的 WP_Block_Template 类定义，仅包含属性声明，无任何危险函数、用户输入处理或混淆手段，属于正常业务代码。,,4385,1991,1477,514,1
data\samples\benign\wordpress_class-wp-block-templates-registry.php,wordpress_class-wp-block-templates-registry.php,benign,benign,none,none,benign,none,正常业务逻辑—WordPress核心模板注册类,none,0.98,none,,代码为WordPress核心框架中的WP_Block_Templates_Registry类，功能是注册、查询和注销块模板，仅包含常规数据操作与输入校验，没有eval/system等危险函数调用，用户输入经过严格正则校验且未流向任何代码执行点，无混淆特征，属于正常业务代码。,,12210,3983,2763,1220,1
data\samples\benign\wordpress_class-wp-block-type-registry.php,wordpress_class-wp-block-type-registry.php,benign,benign,none,none,benign,none,正常 WordPress 核心类 WP_Block_Type_Registry,none,0.99,none,,代码为 WordPress 官方核心类，用于管理区块类型的注册与查询。未发现 eval/system/exec/base64_decode 等危险函数，无用户输入到达危险操作，无混淆手段，符合正常业务逻辑。,,10436,3411,2284,1127,1
data\samples\benign\wordpress_class-wp-block-type.php,wordpress_class-wp-block-type.php,benign,benign,none,none,benign,none,WordPress 核心类 WP_Block_Type 定义,none,1.0,none,,代码为 WordPress 官方核心文件，结构完整，无危险函数调用，无用户输入可控数据流，无混淆手段。call_user_func 用于注册回调的正常机制，输入受控。,,8749,6472,5511,961,1
data\samples\benign\wordpress_class-wp-block.php,wordpress_class-wp-block.php,benign,benign,none,none,benign,none,WordPress 核心 WP_Block 类，正常块渲染逻辑,none,1.0,none,call_user_func (受控调用，非恶意),代码为 WordPress 核心文件 wp-includes/class-wp-block.php，属于正常业务逻辑。虽然存在 call_user_func 动态调用，但回调源自注册的块类型，输入受控，未发现用户输入到达危险函数，无混淆、无恶意行为。,,15227,10079,8367,1712,1
data\samples\benign\wordpress_class-wp-classic-to-block-menu-converter.php,wordpress_class-wp-classic-to-block-menu-converter.php,benign,benign,none,none,benign,none,WordPress 经典菜单转区块菜单的合法核心代码,none,1.0,none,,代码为 WordPress 6.3+ 核心类 WP_Classic_To_Block_Menu_Converter，功能是将经典菜单转换为区块格式，无 eval/system/exec 等危险函数，无用户输入直达危险调用，无混淆技术。,,6658,2680,1863,817,1
data\samples\benign\wordpress_class-wp-comment-query.php,wordpress_class-wp-comment-query.php,benign,benign,none,none,benign,none,none,none,0.99,none,,代码为 WordPress 核心类 WP_Comment_Query 的正常实现，负责评论查询与缓存。使用了参数化查询（$wpdb->prepare）和输入清洗（absint/intval/wp_parse_id_list），无危险函数调用，无混淆，无数据流可达危险函数。,,12924,15807,14330,1477,1
data\samples\benign\wordpress_class-wp-comment.php,wordpress_class-wp-comment.php,benign,benign,none,none,benign,none,正常 WordPress 核心类（WP_Comment）,none,1.0,none,,该代码为 WordPress 核心框架的 WP_Comment 类实现，仅包含评论对象定义、数据库查询（使用 prepare 预处理且参数强制转换为整数）、缓存管理及魔术方法等正常业务逻辑。未发现 eval/system/exec/base64_decode 等危险函数，无用户输入流向危险操作，无任何混淆技术。,,7553,6328,5486,842,1
data\samples\benign\wordpress_class-wp-connector-registry.php,wordpress_class-wp-connector-registry.php,benign,benign,none,none,benign,none,正常 WordPress 连接器注册表类,none,0.98,none,,代码为 WordPress 内部类，仅实现连接器数据的注册、注销和查询功能。无危险函数调用，无用户输入直达危险操作的路径，无混淆或后门行为。,,11737,6217,4887,1330,1
data\samples\benign\wordpress_class-wp-customize-control.php,wordpress_class-wp-customize-control.php,benign,benign,none,none,benign,none,无,none,0.99,none,,该代码为 WordPress 核心自定义器控件类文件，功能为渲染和管理自定义izer控件。未发现 eval/system/exec 等危险函数，用户输入无法到达任何敏感操作，所有输出均经过转义函数处理，无混淆、后门或注入特征。,,14573,9897,8167,1730,1
data\samples\benign\wordpress_class-wp-customize-panel.php,wordpress_class-wp-customize-panel.php,benign,benign,none,none,benign,none,WordPress 核心 Customizer 面板类正常实现,none,0.99,none,,代码为 WordPress 核心类 WP_Customize_Panel 的正常框架代码，仅包含权限检查、渲染和模板输出逻辑；无 eval/system/exec 等危险函数，无外部输入直接进入敏感操作，无任何混淆手段，属于良性业务代码。,,14351,5511,3826,1685,1
data\samples\benign\wordpress_class-wp-customize-section.php,wordpress_class-wp-customize-section.php,benign,benign,none,none,benign,none,WordPress 核心自定义器分节类（WP_Customize_Section）,none,0.99,none,,代码为 WordPress 官方核心文件 class-wp-customize-section.php 的完整实现，仅定义类、属性和渲染逻辑，无 eval/system/exec 等危险函数，无用户输入流入敏感操作，不存在命令执行、SQL 注入、文件管理或后门连接行为，也未使用任何混淆手段。,,13429,5302,3845,1457,1
data\samples\benign\wordpress_class-wp-customize-setting.php,wordpress_class-wp-customize-setting.php,benign,benign,none,none,benign,none,none,none,1.0,none,,代码为 WordPress 核心文件，实现 Customizer 设置管理功能，无危险函数调用，无用户输入直达敏感操作，无混淆或恶意载荷，属于正常业务逻辑。,,7271,10313,9487,826,1
data\samples\benign\wordpress_class-wp-date-query.php,wordpress_class-wp-date-query.php,benign,benign,none,none,benign,none,WordPress 核心类 WP_Date_Query 的正常日期查询逻辑,none,0.99,none,$wpdb->prepare; esc_sql; validate_column; build_value,代码为 WordPress 核心类 WP_Date_Query，无 eval/system/exec/base64_decode 等危险函数；所有输入均经过 esc_sql、validate_column、build_value 和 $wpdb->prepare 等安全处理；未发现任何混淆、命令执行或后门行为。,,15604,13402,11562,1840,1
data\samples\benign\wordpress_class-wp-dependencies.php,wordpress_class-wp-dependencies.php,benign,benign,none,none,benign,none,unknown,none,1.0,none,,代码为 WordPress 核心依赖管理类（WP_Dependencies），仅实现资源注册、入队、依赖处理等常规功能，无危险函数调用，无外部输入到达敏感操作，无混淆特征。,,8273,6687,5778,909,1
data\samples\benign\wordpress_class-wp-dependency.php,wordpress_class-wp-dependency.php,benign,benign,none,none,benign,none,正常 WordPress 框架依赖管理类,none,0.99,none,,代码是 WordPress 核心 _WP_Dependency 类，仅定义构造函数和两个属性设置方法，未包含任何危险函数或用户输入路径，无混淆特征，属于正常业务逻辑。,,8985,2649,1544,1105,1
data\samples\benign\wordpress_class-wp-duotone.php,wordpress_class-wp-duotone.php,benign,benign,none,none,benign,none,WordPress 核心 duotone 功能类,none,0.99,none,,该代码为 WordPress 6.3+ 核心类 WP_Duotone，用于处理主题和块的双色调滤镜效果。包含颜色解析、SVG 生成和样式输出等正常功能，无 eval/system/exec 等危险函数，无用户输入直接流向敏感操作，无任何混淆特征。,,9888,15491,14430,1061,1
data\samples\benign\wordpress_class-wp-embed.php,wordpress_class-wp-embed.php,benign,benign,none,none,benign,none,none,none,0.99,none,call_user_func（受控回调，正常扩展机制）; do_shortcode（正常 shortcode 处理）,这是 WordPress 核心的 WP_Embed 类文件，用于处理 oEmbed 嵌入功能。代码实现了嵌入 shortcode、自动嵌入 URL、缓存管理等正常业务逻辑。虽然使用了 call_user_func，但调用的是通过 register_handler 注册的合法回调，并非用户直接控制的危险函数；URL 数据处理经过 WordPress 的过滤和转义，不存在命令执行或代码注入风险。无任何混淆手段。,,8334,6349,5554,795,1
data\samples\benign\wordpress_class-wp-error.php,wordpress_class-wp-error.php,benign,benign,none,none,benign,none,WordPress 核心错误处理类,none,1.0,none,,代码为 WordPress 官方的 WP_Error 类实现，仅用于错误信息的存储与管理。未发现 eval/system/exec 等危险函数，未使用任何用户输入，无混淆、无后门、无 SQL 注入等恶意特征。,,6159,3712,3000,712,1
data\samples\benign\wordpress_class-wp-exception.php,wordpress_class-wp-exception.php,benign,benign,none,none,benign,none,WordPress 基础异常类定义,none,1.0,none,,代码仅为 WP_Exception 类的标准定义，继承自 PHP 异常基类，无任何危险函数、用户输入或混淆技术，属于正常框架代码。,,5640,1395,778,617,1
data\samples\benign\wordpress_class-wp-fatal-error-handler.php,wordpress_class-wp-fatal-error-handler.php,benign,benign,none,none,benign,none,WordPress核心致命错误处理类,none,0.97,none,,代码为 WordPress 核心文件 WP_Fatal_Error_Handler 类的正常实现，仅用于捕获和处理 PHP 致命错误。未发现 eval/system/exec 等危险函数，未发现用户输入到敏感函数的调用链，未发现任何混淆或后门逻辑。require_once 加载路径由 WordPress 常量控制，属于正常框架代码。,,11539,4244,2954,1290,1
data\samples\benign\wordpress_class-wp-feed-cache-transient.php,wordpress_class-wp-feed-cache-transient.php,benign,benign,none,none,benign,none,WordPress 核心缓存类实现,none,1.0,none,,代码为 WordPress 官方核心文件中的 WP_Feed_Cache_Transient 类，用于管理 feed 缓存，所有操作均通过 WordPress 缓存 API 完成，无用户输入、无危险函数、无混淆，属于正常业务逻辑。,,5883,2382,1723,659,1
data\samples\benign\wordpress_class-wp-feed-cache.php,wordpress_class-wp-feed-cache.php,benign,benign,none,none,benign,none,WordPress 核心兼容类,none,0.99,none,,代码为 WordPress 核心文件中的正常兼容类，仅包含废弃提示和缓存对象创建逻辑，无用户输入、无危险函数、无混淆，判定为良性代码。,,5866,1575,996,579,1
data\samples\benign\wordpress_class-wp-filter-sentinel.php,wordpress_class-wp-filter-sentinel.php,benign,benign,none,none,benign,none,正常框架类定义,none,1.0,none,,代码仅定义了一个空的 final 类 WP_Filter_Sentinel，无任何危险函数、用户输入处理或混淆手法，属于 WordPress 框架中的良性辅助类。,,4754,1411,888,523,1
data\samples\benign\wordpress_class-wp-hook.php,wordpress_class-wp-hook.php,benign,benign,none,none,benign,none,正常框架代码（WordPress 核心 WP_Hook 类）,none,0.99,none,call_user_func; call_user_func_array; WordPress 钩子系统,代码为 WordPress 核心类 WP_Hook，用于实现插件钩子机制，虽然使用 call_user_func/call_user_func_array 动态调用回调，但无外部用户输入直达这些函数，且不存在 eval、system、exec、base64_decode 等危险操作，无混淆、无后门连接、无 SQL 注入特征，属于正常框架代码。,,15100,7275,5642,1633,1
